,created_at,full_text,cleaned_text,retweeted_count,favorite_count,user
1806,Wed Apr 29 18:46:40 +0000 2020,@jowwdiiii C’est trop une phase ce qu’il se passe à Liège on dirait on sait pas faire des tiramisu nous meme,jowwdiiii C'est trop une phase ce qu'il se passe a Liege on dirait on sait pas faire des tiramisu nous meme,0,9,iambertoo4031
1807,Wed Apr 29 18:05:22 +0000 2020,"Alors que #Liège à perdu plusieurs connexions ferroviaires internationales ces dernières années, le #TrainDeNuit va-t-il nous replacer sur la carte européenne ? Après #Wien, voici peut-être #Malmo ? Et ensuite ? #Warszawa ? #Milano ? https://t.co/suP8F525tx","Alors que Liege a perdu plusieurs connexions ferroviaires internationales ces dernieres annees, le TrainDeNuit va-t-il nous replacer sur la carte europeenne Apres Wien, voici peut-etre Malmo Et ensuite Warszawa Milano",0,12,Schreuer
1808,Wed Apr 29 18:02:35 +0000 2020,"@lesoir Super les ""soins sélectifs"". Quid si on se fait contrôler par la maréchaussée, ils savent ce que c'est? Et pas question d'imprimer une attestation ... imprimante en rade.","lesoir Super les ""soins selectifs"" Quid si on se fait controler par la marechaussee, ils savent ce que c'est Et pas question d'imprimer une attestation imprimante en rade",0,0,Chris_a_Liege
1809,Wed Apr 29 16:41:16 +0000 2020,"Quelques #photos des rues de #Liège pendant le #confinement #covid19be (c'est pas que ça me fasse plaisir de voir notre ville comme ça, mais je voulais documenter ce moment irréel et j'espère unique... À bientôt en Cité ardente)
&gt;Album photo&gt;&gt; https://t.co/zsMierTTxw https://t.co/23nv8FDbCz","Quelques photos des rues de Liege pendant le confinement covid19be (c'est pas que ca me fasse plaisir de voir notre ville comme ca, mais je voulais documenter ce moment irreel et j'espere unique A bientot en Cite ardente) &gt;Album photo&gt;&gt;",6,29,LiveFromLiege
1810,Wed Apr 29 16:29:46 +0000 2020,"@Niala_V Ben, la règle a tjrs été (1) A Liège, si tu ne veux pas avoir des soucis, tu prends la voiture (2) Surtout après 23h -et au feu vert- si tu ne veux pas remplir les urgences (3) En dehors de la ville, tu peux faire du vélo.","Niala V Ben, la regle a tjrs ete (1) A Liege, si tu ne veux pas avoir des soucis, tu prends la voiture (2) Surtout apres 23h -et au feu vert- si tu ne veux pas remplir les urgences (3) En dehors de la ville, tu peux faire du velo",0,0,phdemoulin
1811,Wed Apr 29 15:25:21 +0000 2020,"Mais à #liege, des trottoirs de 80cm, des publicités Decaux, des voitures bolides, et le réseau cyclable illisible même en temps normal. Y compris (surtout) voiries régionale. https://t.co/I18DmZc4lD","Mais a liege, des trottoirs de 80cm, des publicites Decaux, des voitures bolides, et le reseau cyclable illisible meme en temps normal Y compris (surtout) voiries regionale",0,3,Niala_V
1812,Wed Apr 29 15:12:03 +0000 2020,Deux initiatives de la SPI pour aider les entreprises à passer à travers le confinement Covid-19 https://t.co/zOzdww0fAo https://t.co/yos1y0njP2,Deux initiatives de la SPI pour aider les entreprises a passer a travers le confinement Covid-19,1,2,SPI_Liege
1813,Wed Apr 29 14:46:39 +0000 2020,"#ABONNEMENTS 🔛 Le cap des 3️⃣0️⃣0️⃣ abonnements vendus a été franchi ces derniers jours ! Merci à nos #abonnés et à tous ceux qui se préparent, eux aussi, à soutenir le club ! #RFCL #Liège #D1amateurs

💪 Ensemble, plus forts ! 🔴🔵

➡️ Plus d'infos ici : https://t.co/VInuq1KZyL https://t.co/9dGxmAGly7","ABONNEMENTS Le cap des 3[]0[]0[] abonnements vendus a ete franchi ces derniers jours Merci a nos abonnes et a tous ceux qui se preparent, eux aussi, a soutenir le club RFCL Liege D1amateurs Ensemble, plus forts [] Plus d'infos ici",2,7,rfcliege
1814,Wed Apr 29 14:35:35 +0000 2020,"@FredericDaerden @Noshaq_be @SPI_Liege @FXLefevre Espérons que le pouvoir public construise un projet d'avenir ambitieux pour le site. Projet dans lequel il sache attirer les investisseurs, qui vont permettre de le réaliser, et pas l'inverse.","FredericDaerden Noshaq be SPI Liege FXLefevre Esperons que le pouvoir public construise un projet d'avenir ambitieux pour le site Projet dans lequel il sache attirer les investisseurs, qui vont permettre de le realiser, et pas l'inverse",1,2,VeroniKCremasco
1815,Wed Apr 29 14:34:30 +0000 2020,Cette photo prise au CHR de la Citadelle à Liège fait le tour du monde! : https://t.co/DwcFUpYm2g via @sudpresseonline,Cette photo prise au CHR de la Citadelle a Liege fait le tour du monde via sudpresseonline,0,0,moncoeur1971
1816,Wed Apr 29 14:22:29 +0000 2020,Liège Guillemins | Cinq minutes d'arrêt #Calatrava #photography #architecture #architecturephotography #liege https://t.co/iuBNPjVB0H,Liege Guillemins | Cinq minutes d'arret Calatrava photography architecture architecturephotography liege,0,4,fredherion
1817,Wed Apr 29 14:14:16 +0000 2020,"[Accès libre] 
En province de Liège, rencontre avec Béatrice Moureau 👉 https://t.co/lvO2FX2kMN https://t.co/ePt5PxTo9u","[Acces libre] En province de Liege, rencontre avec Beatrice Moureau",0,0,arnaudwery
1818,Wed Apr 29 13:58:52 +0000 2020,"🛒 Précommandez dès maintenant des masques aux couleurs du Standard 👉 https://t.co/PLMoO044k0 📋

🛒 Pre-order vanaf nu maskers in de Standardkleuren 👉 https://t.co/KdS9uSLVHp 📋

#RSCL https://t.co/3KsLqfToRv",Precommandez des maintenant des masques aux couleurs du Standard Pre-order vanaf nu maskers in de Standardkleuren RSCL,20,69,Standard_RSCL
1819,Wed Apr 29 13:25:53 +0000 2020,"En attente au @colruyt de #SaintNicolas. Un dame quitte la file, rend son caddie au garde en lui disant: « je vais chez #cora ! On rentre plus facilement!!! » Pfff #lesgens #COVID19 #liege #confinement https://t.co/Y76ohsey09","En attente au colruyt de SaintNicolas Un dame quitte la file, rend son caddie au garde en lui disant << je vais chez cora On rentre plus facilement >> Pfff lesgens COVID19 liege confinement",0,1,Fredo_Be
1820,Wed Apr 29 13:15:41 +0000 2020,"@PittieJ @QuentinleBussy @glis21 Plus sérieusement, comparer mobilité à Liège et à Bxl n'a pas de sens. Dans un cas de déconfinement, il serait d'abord utile de voir quels types d'usagers on remet sur les routes.
S'il s'agit surtout des tec alors il faut réduire la place de la voiture pour qu'on","PittieJ QuentinleBussy glis21 Plus serieusement, comparer mobilite a Liege et a Bxl n'a pas de sens Dans un cas de deconfinement, il serait d'abord utile de voir quels types d'usagers on remet sur les routes S'il s'agit surtout des tec alors il faut reduire la place de la voiture pour qu'on",0,0,twhiitney
1821,Wed Apr 29 13:15:18 +0000 2020,"""Le collectif #TroublesEtLibertés est une Expérience du #ChevalBleu. Il réunit des personnes qui se sentent concernées par les questions liées à la #SouffrancePsychique et à la #citoyenneté dans la ville de #Liège.""
👉 https://t.co/CWAJGGW7M8 https://t.co/7j7UiL7ZdG","""Le collectif TroublesEtLibertes est une Experience du ChevalBleu Il reunit des personnes qui se sentent concernees par les questions liees a la SouffrancePsychique et a la citoyennete dans la ville de Liege""",2,1,cfbpsychiatries
1822,Wed Apr 29 12:26:31 +0000 2020,"Chère @SNCB j'ai été le témoin de 3 incidents de ce type sur une semaine dont un enfant qui saignait du nez après-coup ! Lire ma photo ! Décore ces p* de vitres de la niche des automates #sncb 😊🏖 

#liege #guillemins #danger #COVID19 #Deconfinement #movesafe https://t.co/N4RRNq8AUL",Chere SNCB j'ai ete le temoin de 3 incidents de ce type sur une semaine dont un enfant qui saignait du nez apres-coup Lire ma photo Decore ces p* de vitres de la niche des automates sncb liege guillemins danger COVID19 Deconfinement movesafe,0,0,oasismeuseliege
1823,Wed Apr 29 12:19:27 +0000 2020,Les tests rapides du liégeois ZenTech [@ZenTechBE] validés par l'agence fédérale des médicaments #covid19 #test #biotech #Liege https://t.co/Hu7Cq91kc8 via @rtbfinfo,Les tests rapides du liegeois ZenTech [ZenTechBE] valides par l'agence federale des medicaments covid19 test biotech Liege via rtbfinfo,1,2,Noshaq_be
1824,Wed Apr 29 12:08:05 +0000 2020,"Attitude volontariste de la #Wallonie pour avoir la maîtrise foncière de ces terrains.
À #Liège, cela se fera en partenariat avec @Noshaq_be et la @SPI_Liege
pour notre développement économique. Un opportunité unique pour les emplois de demain.
@FXLefevre

https://t.co/BygqfLI33w","Attitude volontariste de la Wallonie pour avoir la maitrise fonciere de ces terrains A Liege, cela se fera en partenariat avec Noshaq be et la SPI Liege pour notre developpement economique Un opportunite unique pour les emplois de demain FXLefevre",5,10,FredericDaerden
1825,Wed Apr 29 11:28:57 +0000 2020,@sendurconfess_2 @cmoicacawette « à louer sur liège »... en vrai c tjs la même chose plus ou moins faut juste être admis dans les groupes,sendurconfess 2 cmoicacawette << a louer sur liege >> en vrai c tjs la meme chose plus ou moins faut juste etre admis dans les groupes,0,1,_cumber_
1826,Wed Apr 29 11:25:01 +0000 2020,@sendurconfess_2 @cmoicacawette sur facebook le groupe « étudiants de liège » et  « Recherche kot/appartement/colocation à Liège »,sendurconfess 2 cmoicacawette sur facebook le groupe << etudiants de liege >> et << Recherche kot/appartement/colocation a Liege >>,0,1,_cumber_
1827,Wed Apr 29 10:56:59 +0000 2020,"Je me joins à la demande du #cdH liégeois, il faut une présence régulière de la police dans ce quartier ""À #Bressoux, les dealers inquiètent les riverains"" #Liège https://t.co/SldzNsPeDN","Je me joins a la demande du cdH liegeois, il faut une presence reguliere de la police dans ce quartier ""A Bressoux, les dealers inquietent les riverains"" Liege",1,6,FrancoisPottie
1828,Wed Apr 29 10:44:52 +0000 2020,"#thread ""Merci aux sportifs utilisant la Montagne de Bueren de respecter les consignes d'hygiène et de sécurité"" #Liège https://t.co/tzPVeMQTJP #confinement #covid19be #photography 1/3 https://t.co/l67xwjIJ23","thread ""Merci aux sportifs utilisant la Montagne de Bueren de respecter les consignes d'hygiene et de securite"" Liege confinement covid19be photography 1/3",3,9,LiveFromLiege
1829,Wed Apr 29 10:37:57 +0000 2020,"La belle histoire du jour...
▶️Julia, guérie du Covid-19, est sortie de l'hôpital du Bois de l'Abbaye à Seraing le jour de ses 100 ans! 
#Liège #Seraing #Wallonie #LaMeuse #COVID2019 

https://t.co/JsDWS1oEpx","La belle histoire du jour >[]Julia, guerie du Covid-19, est sortie de l'hopital du Bois de l'Abbaye a Seraing le jour de ses 100 ans Liege Seraing Wallonie LaMeuse COVID2019",3,25,GasGrosjean
1830,Wed Apr 29 10:25:13 +0000 2020,"Le club met en pré-commande ses masques anti-Covid19 !! 

20€ par lots de 4 masques ! 

Pour chaque commande, 2€ seront distribués aux hôpitaux liégeois !!! 

https://t.co/CDizZujFQ9","Le club met en pre-commande ses masques anti-Covid19 20EUR par lots de 4 masques Pour chaque commande, 2EUR seront distribues aux hopitaux liegeois",12,31,standard_bel
1831,Wed Apr 29 10:07:42 +0000 2020,À réfléchir pour #Liege ne faudrait-il pas des initiatives en ce sens au niveau de toute l’agglomération? https://t.co/dZKA1k7lIU,A reflechir pour Liege ne faudrait-il pas des initiatives en ce sens au niveau de toute l'agglomeration,2,9,QuentinleBussy
1832,Wed Apr 29 10:05:18 +0000 2020,1001 questions pour le centre culturel de Huy. Quid de la prochaine saison ? Que faire ? Comment ? Avec qui ?  https://t.co/We1h9CN5Sa via @RTC_Tele_Liege #culture #CCAH #centreculturel #Huy,1001 questions pour le centre culturel de Huy Quid de la prochaine saison Que faire Comment Avec qui via RTC Tele Liege culture CCAH centreculturel Huy,0,0,alwa63
1833,Wed Apr 29 08:57:15 +0000 2020,"Notre présentation de saison 20-21 a été évoquée ce matin en compagnie de @weissmannoprl, sur les radios de la @RTBF. Cette dernière a également évoqué cette saison et les perspectives de reprises dans le futur sur son site web : https://t.co/lMJy7L2FO7 https://t.co/IEVbUVfk4B","Notre presentation de saison 20-21 a ete evoquee ce matin en compagnie de weissmannoprl, sur les radios de la RTBF Cette derniere a egalement evoque cette saison et les perspectives de reprises dans le futur sur son site web",1,2,OrchestreLiege
1834,Wed Apr 29 07:57:53 +0000 2020,"Chère @SNCB les #Robots navetteurs qui voyageront dans tes trains à partir du 4 mai, devront-ils porter des masques ? 😊🏖 

#liege #COVID19 #Deconfinement #movesafe #AI #ID2020 #masques #sncb https://t.co/sRIa2aaChT","Chere SNCB les Robots navetteurs qui voyageront dans tes trains a partir du 4 mai, devront-ils porter des masques liege COVID19 Deconfinement movesafe AI ID2020 masques sncb",1,0,oasismeuseliege
1835,Wed Apr 29 07:28:10 +0000 2020,"Délicatesse aux poires , feuilleté ,frangipane ,sirop de Liège  et poire #pear #siropdeliege à Pâtisserie EGGENOLS https://t.co/0IOkSah01O","Delicatesse aux poires , feuillete ,frangipane ,sirop de Liege et poire pear siropdeliege a Patisserie EGGENOLS",0,0,Eggenols
1836,Wed Apr 29 06:55:52 +0000 2020,"40km de pistes cyclables en urgence à Bruxelles !
Et quoi, #liege, on se bouge ?
@Willy_Demeyer @gillesforet 
https://t.co/9XOyaopbZ3","40km de pistes cyclables en urgence a Bruxelles Et quoi, liege, on se bouge Willy Demeyer gillesforet",3,2,julienfastre
1837,Wed Apr 29 06:13:22 +0000 2020,La Wallonie veut racheter les friches industrielles de Chertal (Liège) et Carsid (Charleroi) https://t.co/t99QHzCCIL via @rtbfinfo,La Wallonie veut racheter les friches industrielles de Chertal (Liege) et Carsid (Charleroi) via rtbfinfo,0,0,ThelemaAlex
1838,Tue Apr 28 22:40:20 +0000 2020,Immersion au cœur du poste de commandement «Covid-19» de Liège: rien n’échappe à la vigilance des policiers : https://t.co/8qhkK49DuL via @sudpresseonline,Immersion au coeur du poste de commandement <<Covid-19>> de Liege rien n'echappe a la vigilance des policiers via sudpresseonline,0,0,moncoeur1971
1839,Tue Apr 28 18:18:04 +0000 2020,Immersion au cœur du poste de commandement «Covid-19» de Liège: rien n’échappe à la vigilance des policiers https://t.co/gUNoDVWEvJ,Immersion au coeur du poste de commandement <<Covid-19>> de Liege rien n'echappe a la vigilance des policiers,0,1,LaMeuse_be
1840,Tue Apr 28 16:50:05 +0000 2020,"As-tu ton masque ? 

#liege #COVID19 #coronavirus #Deconfinement #ID2020 #masques #NASA https://t.co/nYXYp48c7n",As-tu ton masque liege COVID19 coronavirus Deconfinement ID2020 masques NASA,0,2,oasismeuseliege
1841,Tue Apr 28 16:03:51 +0000 2020,"omg à deux doigts d'avoir l'autorisation manuscrite de me déplacer à Liège pour aller chercher mes cours, j'ai peur de ce que je vais découvrir en pénétrant dans la cuisine https://t.co/UcKiztCWPV","omg a deux doigts d'avoir l'autorisation manuscrite de me deplacer a Liege pour aller chercher mes cours, j'ai peur de ce que je vais decouvrir en penetrant dans la cuisine",0,7,BuyArtpop
1842,Tue Apr 28 15:51:27 +0000 2020,"Les #reflets peuvent être vos amis comme vos pires ennemis  ... voilà une photo sans retouche !! Impossible de ne pas avoir des reflets ☹ 

#liege #photography #followme #belgium #photographie #photo  #liège… https://t.co/Z4HwBNTNdB",Les reflets peuvent etre vos amis comme vos pires ennemis voila une photo sans retouche Impossible de ne pas avoir des reflets liege photography followme belgium photographie photo liege,0,0,WayzenPhoto
1843,Tue Apr 28 15:18:08 +0000 2020,"Suite à un accident dans le tunnel de Cointe (a602) en direction des Ardennes, le trafic est dévié via la sortie 35 Avroy jusqu'à la sortie 37 Val Benoît. #mobilité #liege","Suite a un accident dans le tunnel de Cointe (a602) en direction des Ardennes, le trafic est devie via la sortie 35 Avroy jusqu'a la sortie 37 Val Benoit mobilite liege",0,1,PolicedeLiege
1844,Tue Apr 28 14:17:52 +0000 2020,"Tien c'est normale que se magasin est ouvert en periode de confinement . ?????? On est pas encore le 04 mai 2020 et il y avait des clients de dans . !!!!! à Rocourt, Liege, Belgium https://t.co/j8tgqzr5v4","Tien c'est normale que se magasin est ouvert en periode de confinement On est pas encore le 04 mai 2020 et il y avait des clients de dans a Rocourt, Liege, Belgium",0,0,radiolibre007
1845,Tue Apr 28 14:17:42 +0000 2020,"Tien c'est normale que se magasin est ouvert en periode de confinement . ?????? On est pas encore le 04 mai 2020 et il y avait des clients de dans . !!!!! à Rocourt, Liege, Belgium https://t.co/n1A0IVqc5N","Tien c'est normale que se magasin est ouvert en periode de confinement On est pas encore le 04 mai 2020 et il y avait des clients de dans a Rocourt, Liege, Belgium",0,0,radiolibre007
1846,Tue Apr 28 14:11:30 +0000 2020,"Parce qu'il faut savoir arrêter une grève 😁 Mais surtout parce que le déconfinement partiel se rapproche et que les rues sont de moins en moins désertes, je vais remettre en ligne quelques photos de #Liège pendant le #confinement. À suivre...","Parce qu'il faut savoir arreter une greve Mais surtout parce que le deconfinement partiel se rapproche et que les rues sont de moins en moins desertes, je vais remettre en ligne quelques photos de Liege pendant le confinement A suivre",0,7,LiveFromLiege
1847,Sun May 03 21:51:59 +0000 2020,Liège va généraliser la zone 30 et identifie 35 km à aménager #cyclable La région wallonne est sollicitée. #liege https://t.co/R5tIhkVTFy via @rtbfinfo,Liege va generaliser la zone 30 et identifie 35 km a amenager cyclable La region wallonne est sollicitee liege via rtbfinfo,0,0,Niala_V
1848,Sun May 03 19:32:26 +0000 2020,"@OlivierBierin @urbAgora @GracqLiege @Vert_Ardent @phh_Henry @VilledeLiege Olivier, dès lors que tu sors un Tweet pour laisser croire que grâce à cette demande de P Henry, les choses bouges, tu te tires une balle dans le pied. Ensemble, enfin, Liège statique et la RW anti ville bougent. Ça c'est un fait.","OlivierBierin urbAgora GracqLiege Vert Ardent phh Henry VilledeLiege Olivier, des lors que tu sors un Tweet pour laisser croire que grace a cette demande de P Henry, les choses bouges, tu te tires une balle dans le pied Ensemble, enfin, Liege statique et la RW anti ville bougent Ca c'est un fait",0,0,Niala_V
1849,Sun May 03 19:26:32 +0000 2020,"Déconfinement : 35 km de voiries ""douces"" en projet à #Liège, à discuter avec associations (@GracqLiege, @urbAgora) &amp; région wallonne (@phh_Henry)- tous pour l'idée . Pour info @M_Chassignet qui compile tout ça ;-) https://t.co/PoACfNpCI4 #mobilité #covid19 #ville","Deconfinement 35 km de voiries ""douces"" en projet a Liege, a discuter avec associations (GracqLiege, urbAgora) &amp; region wallonne (phh Henry)- tous pour l'idee Pour info M Chassignet qui compile tout ca ;-) mobilite covid19 ville",1,1,alwa63
1850,Sun May 03 19:04:12 +0000 2020,Coronavirus: Liège va généraliser la zone 30 et identifie 35 km à aménager pour la mobilité douce : https://t.co/sdSy1KYQTR via @sudpresseonline,Coronavirus Liege va generaliser la zone 30 et identifie 35 km a amenager pour la mobilite douce via sudpresseonline,0,0,moncoeur1971
1851,Sun May 03 18:42:30 +0000 2020,"Bravo donc à @urbAgora, @GracqLiege, @Vert_Ardent et @phh_Henry qui ont incité la Ville de Liège à bouger ! 😊 https://t.co/nv95M2NPyG","Bravo donc a urbAgora, GracqLiege, Vert Ardent et phh Henry qui ont incite la Ville de Liege a bouger",0,11,OlivierBierin
1852,Sun May 03 18:28:43 +0000 2020,"En attendant la sortie de Synopsis,
Voici une exclusivité de celui-ci 🌙🏴

Disponible ce soir à minuit sur YouTube. à Liège, Belgium https://t.co/qQNQvPh7HO","En attendant la sortie de Synopsis, Voici une exclusivite de celui-ci Disponible ce soir a minuit sur YouTube a Liege, Belgium",2,5,_Yutsuu_
1853,Sun May 03 18:26:05 +0000 2020,Coronavirus: les événements de l’arrondissement de Liège qui n’ont pas eu lieu ne seront pas reportés https://t.co/hwthEtihHM,Coronavirus les evenements de l'arrondissement de Liege qui n'ont pas eu lieu ne seront pas reportes,1,2,LaMeuse_be
1854,Sun May 03 18:20:19 +0000 2020,Coronavirus: Liège va généraliser la zone 30 et identifie 35 km à aménager pour la mobilité douce https://t.co/hLMERtRp8a,Coronavirus Liege va generaliser la zone 30 et identifie 35 km a amenager pour la mobilite douce,0,0,LevatinoSamuel
1855,Sun May 03 18:19:44 +0000 2020,"Une des grandes puissances du YouTube Business ☃️🌀

#youtube #youtubers #youtubebusiness #business #buzz #monetisation #gagnerdelargent #investissement #revenuspassifs à Liège, Belgium https://t.co/sIAef4UDXA","Une des grandes puissances du YouTube Business [] youtube youtubers youtubebusiness business buzz monetisation gagnerdelargent investissement revenuspassifs a Liege, Belgium",0,1,tae_consulting
1856,Sun May 03 18:09:55 +0000 2020,"@JacquesTeller @phh_Henry @OlivierBierin En l'occurrence, @phh_Henry a écrit à la Ville il y a près de 3 semaines pour les inciter à agir en ce sens et déclarant la disponibilité du SPW mobilité pour aider.D'où provient cette carte ? S'accompagne-t-elle d'un dossier ? A Liège, l'opposition est tjs dernière informée...","JacquesTeller phh Henry OlivierBierin En l'occurrence, phh Henry a ecrit a la Ville il y a pres de 3 semaines pour les inciter a agir en ce sens et declarant la disponibilite du SPW mobilite pour aiderD'ou provient cette carte S'accompagne-t-elle d'un dossier A Liege, l'opposition est tjs derniere informee",0,4,CarolineSaal
1857,Sun May 03 17:03:07 +0000 2020,Coronavirus: Liège va généraliser la zone 30 et identifie 35 km à aménager pour la mobilité douce https://t.co/WXRM5Vj9vB,Coronavirus Liege va generaliser la zone 30 et identifie 35 km a amenager pour la mobilite douce,1,1,LaMeuse_be
1858,Sun May 03 16:54:12 +0000 2020,"Généralisation de lanzone 30, adaptation de 35km de voiries pour les piétons et les cyclistes dans la @VilledeLiege  #liege #MobiliteDouce https://t.co/ChMEWROcM8 via @lavenir_net","Generalisation de lanzone 30, adaptation de 35km de voiries pour les pietons et les cyclistes dans la VilledeLiege liege MobiliteDouce via lavenir net",0,0,philbaldelli
1859,Sun May 03 16:36:59 +0000 2020,"Ou comment le #Covid19 va permettre à #Liège d (enfin) progresser en matière d aménagements cyclables. Comme quoi, cette crise peut aussi engendrer des effets positifs ... #mobilite https://t.co/14RJ1SpcYI","Ou comment le Covid19 va permettre a Liege d (enfin) progresser en matiere d amenagements cyclables Comme quoi, cette crise peut aussi engendrer des effets positifs mobilite",1,3,FrancoisPottie
1860,Sun May 03 16:25:41 +0000 2020,"@SNCB La S43 reprendra le 11 mai. App #SNCB indique bien les trajets. C'est le site SNCB International qui n'a pas encore mis à jour son planificateur. Si je teste le 14 mai pex, il ne me propose rien pour #liege ➡️ #maastricht mais je suppose que ça va se résoudre bientôt 😊🏖 https://t.co/LGy2EobAHi","SNCB La S43 reprendra le 11 mai App SNCB indique bien les trajets C'est le site SNCB International qui n'a pas encore mis a jour son planificateur Si je teste le 14 mai pex, il ne me propose rien pour liege [] maastricht mais je suppose que ca va se resoudre bientot",0,0,oasismeuseliege
1861,Sun May 03 15:32:31 +0000 2020,"Si je peux vous recommander un très beau compte #Instagram, suivez Éric Muller (#photos de #Liège mais pas uniquement) 
&gt;Galerie&gt;&gt;https://t.co/VBoyotzThb https://t.co/6MsHuFbmiw","Si je peux vous recommander un tres beau compte Instagram, suivez Eric Muller (photos de Liege mais pas uniquement) &gt;Galerie&gt;&gt;https//tco/VBoyotzThb",1,12,LiveFromLiege
1862,Sun May 03 15:17:39 +0000 2020,"@ClausVincent_1 😱
Gaufrette Saperlipopette les meilleurs gaufres, gâteaux,,... Tout au monde ! La prochaine fois que tu viens à Liège, on y va ! 😁","ClausVincent 1 Gaufrette Saperlipopette les meilleurs gaufres, gateaux,, Tout au monde La prochaine fois que tu viens a Liege, on y va",0,0,twhiitney
1863,Sun May 03 14:55:46 +0000 2020,@JulienAubert84 Il n’y a plus qu’en France que ce débat a lieu. Partout la chloroquine est utilisée avec succès y compris dans ma région à Liège.,JulienAubert84 Il n'y a plus qu'en France que ce debat a lieu Partout la chloroquine est utilisee avec succes y compris dans ma region a Liege,0,1,LamarcheAlain
1864,Sun May 03 14:23:00 +0000 2020,"Enfin à Liège. Centre de dépistage du CHU. Dès lundi, toute personne symptomatique pour faire un PCR avec écouvillon fabriqué à Flemalle (oui ça fait mal 😭). Actuellement 4% de positif donc 96% de fièvre sans Covid. Don’t panic.⁦@marcelsel⁩ ⁦@DamienERNST1⁩ ⁦ https://t.co/gFeJYD9yNA","Enfin a Liege Centre de depistage du CHU Des lundi, toute personne symptomatique pour faire un PCR avec ecouvillon fabrique a Flemalle (oui ca fait mal ) Actuellement 4% de positif donc 96% de fievre sans Covid Don't panic[]marcelsel[] []DamienERNST1[] []",4,14,laurentminguet
1865,Sun May 03 11:46:43 +0000 2020,"@Niala_V Nos élus locaux sont au dessus des lois fédérales ?
Y aurait il eu à Liège un arrêté du bourgmestre imposant des mesures supplémentaires ?",Niala V Nos elus locaux sont au dessus des lois federales Y aurait il eu a Liege un arrete du bourgmestre imposant des mesures supplementaires,0,0,Sauce_Pierre
1866,Sun May 03 10:37:06 +0000 2020,"Chère @SNCB je chipotais sur ton #SNCB International. Àpde ce lundi 4 mai, il est possible d'aller en France, Allemagne, Luxembourg et aussi Pays-Bas. Exemple BXL ➡️ Amsterdam. Mais la S43 Hasselt ➡️ Maastricht ne va pas, elle, au-delà de Visé... Pq ? #liege #movesafe #COVID19 https://t.co/efwygFIb0C","Chere SNCB je chipotais sur ton SNCB International Apde ce lundi 4 mai, il est possible d'aller en France, Allemagne, Luxembourg et aussi Pays-Bas Exemple BXL [] Amsterdam Mais la S43 Hasselt [] Maastricht ne va pas, elle, au-dela de Vise Pq liege movesafe COVID19",0,0,oasismeuseliege
1867,Sun May 03 10:22:35 +0000 2020,"@VincentBrems @francoisdesmet @defi_eu ne généralise pas ta perception stp, aux élections fédérales 2014 j'ai récolté comme tête de liste en province de liège 2800 voix de préférences de wallons qui visiblement ne pensaient pas vraiment comme toi ☺️","VincentBrems francoisdesmet defi eu ne generalise pas ta perception stp, aux elections federales 2014 j'ai recolte comme tete de liste en province de liege 2800 voix de preferences de wallons qui visiblement ne pensaient pas vraiment comme toi []",0,1,Hugues
1868,Sun May 03 10:14:54 +0000 2020,"@Liliame_Ala @CrisiscenterBE Certaines communes dont Liège, par exemple, en font la distribution mais près de 10 jours après le début du deconfinement et l'obligation du port du masque dans les transports...","Liliame Ala CrisiscenterBE Certaines communes dont Liege, par exemple, en font la distribution mais pres de 10 jours apres le debut du deconfinement et l'obligation du port du masque dans les transports",0,0,_aarthfael
1869,Sun May 03 10:10:26 +0000 2020,« Questions jeunes » @VilledeLiege répond aux besoins des jeunes #jeunesseardente #Mado #CentreJ https://t.co/5iaxhbMHPH @VilledeLiege @7sur7,<< Questions jeunes >> VilledeLiege repond aux besoins des jeunes jeunesseardente Mado CentreJ VilledeLiege 7sur7,1,3,JulieFFernandez
1870,Sun May 03 09:44:12 +0000 2020,Du muguet et La Meuse dans les habitations sociales ansoises ⁦@BourgmestreAns⁩ ⁦@ChristopherGau8⁩ ⁦@sudpresseonline⁩ ⁦@CitesAns⁩  https://t.co/01HDCwtkAg,Du muguet et La Meuse dans les habitations sociales ansoises []BourgmestreAns[] []ChristopherGau8[] []sudpresseonline[] []CitesAns[],2,2,Patrice4020
1871,Sun May 03 09:29:02 +0000 2020,@vdwnico merci à nouveau pour vos graphiques Nicolas ! On reste positif pour la suite. Assez content de cette belle courbe descendante dans ma province de Liège. Bon dimanche ^^,vdwnico merci a nouveau pour vos graphiques Nicolas On reste positif pour la suite Assez content de cette belle courbe descendante dans ma province de Liege Bon dimanche ^^,0,3,Jeff__Selway
1872,Sun May 03 09:17:34 +0000 2020,"3 mai 1896

Il y a aujourd’hui 124 ans, après avoir joué 12 matches et prit 20 pts, #Liège devenait le tout premier Champion de #Belgique

📊
1. #RFCLiège 20pts
2. @official_rafc 14
3. Sporting CB 13

Meilleur buteur avec neuf roses, le Sang &amp; Marine, Samuel C. Hickson🏴󠁧󠁢󠁥󠁮󠁧󠁿

#otd https://t.co/Cv8kyOzltH","3 mai 1896 Il y a aujourd'hui 124 ans, apres avoir joue 12 matches et prit 20 pts, Liege devenait le tout premier Champion de Belgique 1 RFCLiege 20pts 2 official rafc 14 3 Sporting CB 13 Meilleur buteur avec neuf roses, le Sang &amp; Marine, Samuel C Hickson otd",2,13,JOHAN_1892
